,address,addressaccuracy,addressnumberandstreet,avgspeed_x,avgspeed_y,block,codesum_x,codesum_y,cool_x,cool_y,date,day,depart_x,depart_y,depth_x,depth_y,dewpoint_x,dewpoint_y,distance,heat_x,heat_y,index,latitude,longitude,month,nummosquitos,preciptotal_x,preciptotal_y,resultdir_x,resultdir_y,resultspeed_x,resultspeed_y,sealevel_x,sealevel_y,snowfall_x,snowfall_y,species_culex_pipiens,species_culex_pipiens/restuans,species_culex_restuans,species_culex_salinarius,species_culex_tarsalis,species_culex_territans,stnpressure_x,stnpressure_y,street,sunrise_x,sunrise_y,sunset_x,sunset_y,tavg_x,tavg_y,tmax_x,tmax_y,tmin_x,tmin_y,trap,water1_x,water1_y,wetbulb_x,wetbulb_y,wnvpresent,year,dist_species_culex_pipiens,dist_species_culex_pipiens/restuans,dist_species_culex_restuans,dist_species_culex_salinarius,dist_species_culex_tarsalis,dist_species_culex_territans
2684,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8,"5200  S KOLMAR, Chicago, IL",7.1,7.3,36,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.2952179594275979,0,0,,41.798697,-87.736812,8.0,1,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,71,509,-1,1840,-1,75,75,80,81,69,69,79,-1,-1,69,69,0.0,2007.0,0.0,1.2952179594275979,0.0,0.0,0.0,0.0
2685,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8,"5200  S KOLMAR, Chicago, IL",7.1,7.3,36,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.2952179594275979,0,0,,41.798697,-87.736812,8.0,8,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,71,509,-1,1840,-1,75,75,80,81,69,69,79,-1,-1,69,69,0.0,2007.0,1.2952179594275979,0.0,0.0,0.0,0.0,0.0
2686,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",8,"5200  S KOLMAR, Chicago, IL",7.1,7.3,36,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.2952179594275979,0,0,,41.798697,-87.736812,8.0,2,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,0,0,0,0,1,29.11,29.16,71,509,-1,1840,-1,75,75,80,81,69,69,79,-1,-1,69,69,0.0,2007.0,0.0,0.0,0.0,0.0,0.0,1.2952179594275979
2687,"6300 West 64th Street, Chicago, IL 60638, USA",9,"6300  W 64TH ST, Chicago, IL",7.1,7.3,43,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.377769446929629,0,0,,41.776156,-87.778927,8.0,4,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,105,509,-1,1840,-1,75,75,80,81,69,69,99,-1,-1,69,69,0.0,2007.0,0.0,1.377769446929629,0.0,0.0,0.0,0.0
2688,"6300 West 64th Street, Chicago, IL 60638, USA",9,"6300  W 64TH ST, Chicago, IL",7.1,7.3,43,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.377769446929629,0,0,,41.776156,-87.778927,8.0,5,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,105,509,-1,1840,-1,75,75,80,81,69,69,99,-1,-1,69,69,1.0,2007.0,1.377769446929629,0.0,0.0,0.0,0.0,0.0
2689,"6300 West 64th Street, Chicago, IL 60638, USA",9,"6300  W 64TH ST, Chicago, IL",7.1,7.3,43,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.377769446929629,0,0,,41.776156,-87.778927,8.0,1,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,0,0,1,0,0,29.11,29.16,105,509,-1,1840,-1,75,75,80,81,69,69,99,-1,-1,69,69,0.0,2007.0,0.0,0.0,0.0,1.377769446929629,0.0,0.0
2690,"3700 South Pulaski Road, Chicago, IL 60623, USA",9,"3700  S PULASKI RD, Chicago, IL",7.1,7.3,22,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,0.8053611451055285,0,0,,41.82561,-87.726549,8.0,1,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,82,509,-1,1840,-1,75,75,80,81,69,69,43,-1,-1,69,69,0.0,2007.0,0.0,0.8053611451055285,0.0,0.0,0.0,0.0
2691,"3700 South Pulaski Road, Chicago, IL 60623, USA",9,"3700  S PULASKI RD, Chicago, IL",7.1,7.3,22,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,0.8053611451055285,0,0,,41.82561,-87.726549,8.0,6,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,82,509,-1,1840,-1,75,75,80,81,69,69,43,-1,-1,69,69,0.0,2007.0,0.8053611451055285,0.0,0.0,0.0,0.0,0.0
2692,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",9,"8000  S KEDZIE AVE, Chicago, IL",7.1,7.3,56,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.6433323860116114,0,0,,41.74785,-87.70271600000002,8.0,1,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,69,509,-1,1840,-1,75,75,80,81,69,69,50,-1,-1,69,69,0.0,2007.0,0.0,1.6433323860116114,0.0,0.0,0.0,0.0
2693,"8000 South Kedzie Avenue, Chicago, IL 60652, USA",9,"8000  S KEDZIE AVE, Chicago, IL",7.1,7.3,56,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.6433323860116114,0,0,,41.74785,-87.70271600000002,8.0,1,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,0,0,0,0,1,29.11,29.16,69,509,-1,1840,-1,75,75,80,81,69,69,50,-1,-1,69,69,0.0,2007.0,0.0,0.0,0.0,0.0,0.0,1.6433323860116114
2694,"6500 South Racine Avenue, Chicago, IL 60636, USA",9,"6500  S RACINE AVE, Chicago, IL",7.1,7.3,45,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,2.059733118582176,0,0,,41.775051,-87.65535600000003,8.0,2,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,83,509,-1,1840,-1,75,75,80,81,69,69,56,-1,-1,69,69,0.0,2007.0,0.0,2.059733118582176,0.0,0.0,0.0,0.0
2695,"6500 South Racine Avenue, Chicago, IL 60636, USA",9,"6500  S RACINE AVE, Chicago, IL",7.1,7.3,45,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,2.059733118582176,0,0,,41.775051,-87.65535600000003,8.0,1,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,83,509,-1,1840,-1,75,75,80,81,69,69,56,-1,-1,69,69,0.0,2007.0,2.059733118582176,0.0,0.0,0.0,0.0,0.0
2696,"East 138th Street, Riverdale, IL 60827, USA",5,"8200  E 138TH ST, Chicago, IL",7.1,7.3,58,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,2.001748207466964,0,0,,41.644612,-87.60449799999998,8.0,2,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,7,509,-1,1840,-1,75,75,80,81,69,69,73,-1,-1,69,69,0.0,2007.0,0.0,2.001748207466964,0.0,0.0,0.0,0.0
2697,"East 138th Street, Riverdale, IL 60827, USA",5,"8200  E 138TH ST, Chicago, IL",7.1,7.3,58,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,2.001748207466964,0,0,,41.644612,-87.60449799999998,8.0,2,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,7,509,-1,1840,-1,75,75,80,81,69,69,73,-1,-1,69,69,0.0,2007.0,2.001748207466964,0.0,0.0,0.0,0.0,0.0
2698,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",8,"8900  S MUSKEGON AVE, Chicago, IL",7.1,7.3,59,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,0.6678375089521951,0,0,,41.733643,-87.55551,8.0,4,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,78,509,-1,1840,-1,75,75,80,81,69,69,74,-1,-1,69,69,0.0,2007.0,0.0,0.6678375089521951,0.0,0.0,0.0,0.0
2699,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",8,"8900  S MUSKEGON AVE, Chicago, IL",7.1,7.3,59,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,0.6678375089521951,0,0,,41.733643,-87.55551,8.0,3,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,78,509,-1,1840,-1,75,75,80,81,69,69,74,-1,-1,69,69,0.0,2007.0,0.6678375089521951,0.0,0.0,0.0,0.0,0.0
2700,"9800 South Avenue G, Chicago, IL 60617, USA",8,"9800  S AVENUE G, Chicago, IL",7.1,7.3,64,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.066987823011634,0,0,,41.717753,-87.531657,8.0,3,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,51,509,-1,1840,-1,75,75,80,81,69,69,75,-1,-1,69,69,0.0,2007.0,0.0,1.066987823011634,0.0,0.0,0.0,0.0
2701,"9800 South Avenue G, Chicago, IL 60617, USA",8,"9800  S AVENUE G, Chicago, IL",7.1,7.3,64,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.066987823011634,0,0,,41.717753,-87.531657,8.0,16,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,51,509,-1,1840,-1,75,75,80,81,69,69,75,-1,-1,69,69,0.0,2007.0,1.066987823011634,0.0,0.0,0.0,0.0,0.0
2702,"5800 North Pulaski Road, Chicago, IL 60646, USA",8,"5800  N PULASKI RD, Chicago, IL",7.1,7.3,39,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,1.0621045470935309,0,0,,41.98480900000001,-87.728492,8.0,3,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,40,509,-1,1840,-1,75,75,80,81,69,69,19,-1,-1,69,69,0.0,2007.0,1.0621045470935309,0.0,0.0,0.0,0.0,0.0
2703,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",9,"6600  S KILPATRICK AVE, Chicago, IL",7.1,7.3,46,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,0.7420980222735725,0,0,,41.772846,-87.740029,8.0,2,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,70,509,-1,1840,-1,75,75,80,81,69,69,100,-1,-1,69,69,0.0,2007.0,0.0,0.7420980222735725,0.0,0.0,0.0,0.0
2704,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",9,"6600  S KILPATRICK AVE, Chicago, IL",7.1,7.3,46,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,0.7420980222735725,0,0,,41.772846,-87.740029,8.0,3,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,1,0,0,0,0,0,29.11,29.16,70,509,-1,1840,-1,75,75,80,81,69,69,100,-1,-1,69,69,0.0,2007.0,0.7420980222735725,0.0,0.0,0.0,0.0,0.0
2705,"West 37th Place, Chicago, IL, USA",5,"8100  W 37TH PL., Chicago, IL",7.1,7.3,57,TSRA RA,TS TSRA RA BR,10,10,2007-08-24,24.0,4,-1,0,-1,67,67,0.2446121431139393,0,0,,41.825902,-87.667827,8.0,2,0.24,0.20,25,25,5.8,5.5,29.82,29.81,0.0,-1,0,1,0,0,0,0,29.11,29.16,101,509,-1,1840,-1,75,75,80,81,69,69,101,-1,-1,69,69,0.0,2007.0,0.0,0.2446121431139393,0.0,0.0,0.0,0.0
2706,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,0,1,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,0.0,1.3224157794075009,0.0,0.0,0.0,0.0
2707,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,0,1,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,0.0,1.3224157794075009,0.0,0.0,0.0,0.0
2708,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,0,1,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,0.0,1.3224157794075009,0.0,0.0,0.0,0.0
2709,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,19,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,0,1,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,0.0,1.3224157794075009,0.0,0.0,0.0,0.0
2710,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,0,1,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,1.0,2007.0,0.0,1.3224157794075009,0.0,0.0,0.0,0.0
2711,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,0,1,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,1.0,2007.0,0.0,1.3224157794075009,0.0,0.0,0.0,0.0
2712,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2713,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2714,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2715,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,1.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2716,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2717,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2718,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2719,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2720,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2721,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2722,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2723,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2724,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2725,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2726,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2727,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2728,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2729,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2730,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2731,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2732,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2733,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2734,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,50,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
2735,"South Doty Avenue, Chicago, IL, USA",5,"1200  S DOTY AVE, Chicago, IL",9.5,8.3,2, , ,14,15,2007-08-28,28.0,9,-1,0,-1,66,65,1.3224157794075009,0,0,,41.673408,-87.599862,8.0,41,0.00,0.00,20,21,9.0,7.8,29.99,29.98,0.0,-1,1,0,0,0,0,0,29.28,29.34,64,513,-1,1834,-1,79,80,91,90,67,69,80,-1,-1,70,70,0.0,2007.0,1.3224157794075009,0.0,0.0,0.0,0.0,0.0
